,link,price,title,address,type,rooms,bathroom,services_Électricité,parking_spots,utilities,furnished,size,air_conditioned,allow_pets
1185,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-appartement-a-louer-mile-end-disponible-maintenant/1555628609,1100.00,4 1/2 appartement à louer / Mile-End / disponible maintenant,"6050 Rue Waverly, Montréal, QC H2T 2Y3, Canada",Appartement,4 1/2,1,,0,", , Lave-vaisselle, Réfrigérateur / congélateur",False,1 100,False,Non
1186,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-for-rent-in-laval/1555628487,,3 1/2 for rent in laval,", h7n5a4, laval, QC",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,1,False,Non
1187,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-beaubien-rosemont-la-petite-patrie-3-1-2-renove-renovate/1555627986,770.00,"Métro Beaubien, Rosemont-La-Petite-Patrie, 3 1/2 rénové/renovate","1825 Rue Beaubien E, Montréal, QC H2G 1L7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,700,False,Non
1188,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-bachelor-avec-chambre-fermee-svp-lire-details-annonce/1555627765,660.00,2-1/2 - Bachelor avec chambre fermée - SVP lire détails annonce,"8565A Ontario Est, H1L3G1, Montréal, QC",Sous-sol,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , ",False,500,False,Non
1189,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-lumineux-et-spacieux/1555627313,2000.00,Magnifique condo lumineux et spacieux!,"8201 10e avenue, H1Z 3B4, Montréal, QC",Condo,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 265,True,Limité
1190,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-mile-end-avec-5-electros-inclus/1555627296,1400.00,3 1/2 mile end avec 5 électros inclus,"225 Rue Bernard O, Montréal, QC H2V 4K9, Canada",Condo,3 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,675,False,Limité
1191,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-near-mcgill-university-a-4-1-2/1555627135,1200.00,Downtown near McGill University a 4 1/2,"3431 Jeanne Mance, H2X2J7, Montreal, QC",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",True,750,False,Non
1192,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-for-rent-hochelaga-maisonneuve-montreal/1554405849,1300.00,4 1/2 à louer / for rent - Hochelaga  Maisonneuve- Montréal,"6911 Av Pierre-de-coubertin, Montreal H1N 1T5 QC",Condo,4 1/2,1,False,1,,False,850,True,Limité
1193,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-chauffe-situe-dans-le-vieux-greenfield-park/1554439219,1050.00,4 1/2 chauffé situé dans le vieux Greenfield Park,"19 Rue Princess, Greenfield Park, QC J4V 2L4, Canada",Appartement,4 1/2,1,False,2,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,600,False,Non
1194,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/date-flexible:-rosemont-studio-tout-renove-electros-animal/1555625625,900.00,Date flexible: Rosemont Studio + tout rénové + électros + animal,"3169 Rue Sherbrooke E, Montréal, QC H1W 1B8, Canada",Appartement,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,400,False,Oui
1195,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-4-basement-yard-parking-quiet-tranquille-now/1555625301,1450.00,Renovated 4½+basement+yard+parking+quiet /tranquille @NOW,"696 Avenue Alepin, LaSalle, QC H8P 2E2, Canada",Appartement,4 1/2,2,,1,"Buanderie (dans l'appartement), , , ",False,1 800,False,Limité
1196,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/for-rent-4-1-2-in-lasalle-a-louer-4-1-2-a-lasalle/1555625143,1250.00,For rent 4 1/2 in LaSalle / À louer  4 1/2 à LaSalle,"Avenue Alepin, LaSalle, QC H8P 2C9, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 159,False,Non
1197,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/cession-de-bail-41-2-semi-meuble-rue-st-denis-a-partir-de-mai/1555625057,1720.00,Cession de bail 41/2 semi meublé rue St-Denis à partir de Mai,"5435 R. Saint-Denis, Montréal, QC H2J 4B7, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,770,False,Non
1198,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-for-rent-in-ndg-1-bed-1-bathroom-office-garage/1555624286,1104.00,"3 1/2 for rent in NDG  (1 bed, 1 bathroom, office, garage)","4640 ave Madison, h4b 2v4, Montreal, QC",Appartement,3 1/2 et coin détente,1,False,1,", Buanderie (dans l'immeuble), , ",False,750,False,Limité
1199,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-radisson-4-1-2-chauffage-inclus/1555623488,925.00,Metro Radisson 4 1/2 chauffage inclus,"6955 Rue Sherbrooke E, Montréal, QC H1N 1E3, Canada",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,550,False,Non
1200,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-saint-leonard-2eme-etage/1555623423,,,,,,,,0,,False,,False,
1201,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-fabre-1-375-tres-grd-5-1-2-chauffage-eau-ch-incl-1-juil/1555623356,1375.00,"Metro Fabre, $1,375,Tres grd 5 1/2 Chauffage&Eau ch,incl 1 juil.",", montrea H2E2M5 QC, Canada",Appartement,5 1/2,1,False,0,,False,950,False,Non
1202,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer/1555623313,1290.00,Condo à louer,"7731 Rue Louis Quilico, Saint-Léonard, QC H1S 3E6, Canada",Condo,3 1/2,1,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,800,True,Non
1203,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-large-sunny-duplex-2-bdr-garden-deck-7-appliances-ndg/1546642166,1495.00,"Nice Large Sunny duplex, 2 BDR, garden/deck, 7 appliances, NDG","Avenue Connaught, Montréal, QC H4B 1X1, Canada",Duplex/Triplex,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,950,False,Oui
1204,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/basement-bachelor-570-1st-april-st-pierre-lachine/1555622782,570.00,"Basement bachelor 570$. 1st April. St-Pierre, Lachine","25 Avenue Gowans, Lachine, QC H8R 1R7, Canada",Appartement,1 ½ ou 2 ½,1,True,0,", Buanderie (dans l'immeuble), , ",False,260,False,Non
1205,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-apartment-for-rent-lease-transfer-suitable-for-students/1555622578,1120.00,"4 1/2 apartment for rent(Lease transfer)
Suitable for students","Chemin Queen Mary, Montréal, QC H3W 1Y3, Canada",Appartement,4 1/2,1,True,0,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,800,False,Non
1206,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-apartment-lease-transfer-in-homa/1555622570,1480.00,3 Bedroom Apartment - Lease Transfer in HOMA,"3504 Rue de Rouen, Montréal, QC H1W 1L9, Canada",Appartement,5 1/2 et coin détente,1,,0,,False,1 100,False,Oui
1207,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/echange-swap-4-1-2-rdc-plateau-contre-5-1-2-et-plus/1555622469,1170.00,ÉCHANGE/SWAP 4 1/2 RDC Plateau contre 5 1/2 et plus...,"H2H1X2, Canada",Appartement,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 000,False,Non
1208,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-tdc3-2-bed-2-bath-1000-sqft-corner-condo/1555622027,,New TDC3 2 bed 2 bath 1000+ sqft. corner condo,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada",Condo,4 1/2 et coin détente,2,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 021,True,Limité
1209,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-5-1-2-grand-jardin-renove-2021/1555622008,1560.00,Appartement 5 1/2 (Grand + Jardin)  rénové 2021,"7072 montjoie, H1S2L5, montréal, QC",Duplex/Triplex,5 1/2,1,,1,,True,1 300,False,Limité
1210,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-2-chambres-fermees-avec-porte-patio-renove-a-neuf/1555621667,1500.00,"Grand 5 1/2, 2 chambres fermées avec porte patio, Rénové à neuf","Montréal, QC H1V 1R8, Canada",Appartement,5 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 050,False,Limité
1211,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beautiful-5-1-2-in-st-hubert-with-back-yard-balcony/1555621067,1500.00,Beautiful 5 1/2 in st- hubert with back yard & balcony,"3369 Mackay, J4T2N9, Saint-Hubert, QC",Duplex/Triplex,5 1/2,1,,2,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 200,True,Non
1212,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-haut-de-gamme-au-coeur-de-rosemont-la-petite-patrie/1555620547,3650.00,Appartement haut de gamme au coeur de Rosemont La Petite Patrie,"H2G1J9, Canada",Appartement,6 1/2 et coin détente,1.5,True,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,2 200,True,Non
1213,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lasalle:-beau-3-1-2-1er-etage-renove-4-electrons-sofa/1555620306,1000.00,"Lasalle: Beau 3 1/2,  1er étage, rénové,4 électrons, sofa","111 9e Av, LaSalle, QC H8P 2N7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,600,False,Non
1214,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-et-demi-a-louer-ahuntsic/1555619751,920.00,4 et demi à louer - Ahuntsic,", H2B2N8, Ahuntsic, QC, Canada",Appartement,4 1/2,1,,0,,False,840,False,Non
1215,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-a-louer-iles-des-soeurs-nuns-island-220-rue-berlioz-prim/1548486994,1329.00,3.5 à louer Iles des Soeurs/Nun's Island - 220 rue Berlioz *Prim,"220 rue Berlioz, Verdun, QC, H3E 1B8",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,770,False,Oui
1216,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-chambres-appartement-a-louer-centre-ville-montreal-ville-marie/1505842450,1860.00,2 chambres-Appartement à louer-Centre-Ville-Montréal-Ville-Marie,"1050 Boulevard René-Lévesque Est, Montréal, QC, H2L 2L6",Appartement,4 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,Non disponible,True,Limité
1217,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-apartment-999-month-price-drop/1526519228,999.00,"3 1/2 Apartment, $999/month (Price Drop)","5501 Avenue Adalbert, Côte Saint-Luc, QC H4W 2B1, Canada",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,750,False,Oui
1218,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-mont-royal-3-1-2-semi-meuble/1554525589,,,,,,,,0,,False,,False,
1219,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-location-location-location-downtown-2-months-free/1505844414,1875.00,"4 1/2 Location, Location Location Downtown + 2 Months FREE","688 Rue Notre-Dame Ouest, Montreal, QC, H3W 1J4",Appartement,4 1/2,1,,0,,False,Non disponible,False,Non
1220,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/room-for-rent-chambre/1555631506,525.00,Room for rent / Chambre,"Avenue Auteuil, Brossard, QC J4Z 1M7, Canada",Appartement,4 1/2,1,True,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1,False,Limité
1221,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-and-clean-two-bed-room-for-rent-in-marchclose-to-metro/1555631412,1400.00,nice and clean two bed room for rent in Marchclose to metro,"7031 Rue Louis-Hébert, LaSalle, QC H8N 3E9, Canada",Condo,4 1/2,1,,1,"Buanderie (dans l'appartement), , , ",True,900,True,Non
1222,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-a-lasalle/1555631238,1000.00,4 1/2 a louer a lasalle,"1534 Rue John-F.-Kennedy, LaSalle, QC H8R 2C7, Canada",Appartement,4 1/2,1,,0,,False,800,False,Non
1223,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-best-2-bedroom-condo-old-montreal-wifi-hydro-incl/1534079568,2060.00,"THE BEST 2 Bedroom Condo Old Montreal - WiFi, Hydro Incl","1090 Rue de Bleury, Montreal, QC, H2Z 0B7",Condo,4 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,870,True,Oui
1224,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-apt-downtown-utilities-included-1min-metro-atwater/1551917560,1221.00,1 Bedroom Apt Downtown - Utilities Included - 1min metro Atwater,"2021 Atwater, Montreal, QC, H3H 2P2",Appartement,3 1/2,1,True,0,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,750,True,Non
1225,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-quartier-des-spectacles/1555630625,1400.00,Condo 3 1/2 Quartier des Spectacles,"1248 Avenue de l'Hôtel-de-Ville, Montréal, QC H2X 3A9, Canada",Condo,3 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,600,True,Non
1226,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-5-1-2-metro-longueuil-multitude-de-services/1555629558,1400.00,"GRAND 5 1/2 Metro Longueuil, multitude de services",", Longueuil J4K4H2 QC, Canada",Appartement,5 1/2,1,False,0,", , Lave-vaisselle, ",False,1 300,False,Non
1227,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/4-1-2-condo-completement-meuble-a-louer-a-griffintown/1546711978,2000.00,4 1/2 Condo Complètement meublé à louer à Griffintown,"1388 Rue Notre-Dame Ouest, Montréal, QC H3C 1K8, Canada",Condo,4 1/2,1,,0,"Buanderie (dans l'appartement), , , ",True,730,True,Non
1228,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-1er-avril-renove-plateau-mont-royal-terrasse/1554443791,1050.00,"Beau 3 1/2+ 1er avril renové, plateau Mont-Royal , terrasse","4308 Rue D'Iberville, Montréal, QC H2H 2L6, Canada",Appartement,3 1/2 et coin détente,1,,0,"Buanderie (dans l'appartement), , , ",False,700,False,Limité
1229,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-renove-rue-de-lorimier-villeray/1555628798,975.00,4 1/2 rénové rue de Lorimier - Villeray,"7880 De Lorimier, Montréal H2E 2P6 QC",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,625,False,Limité
1230,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-appartement-a-louer-mile-end-disponible-maintenant/1555628609,1100.00,4 1/2 appartement à louer / Mile-End / disponible maintenant,"6050 Rue Waverly, Montréal, QC H2T 2Y3, Canada",Appartement,4 1/2,1,,0,", , Lave-vaisselle, Réfrigérateur / congélateur",False,1 100,False,Non
1231,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-for-rent-in-laval/1555628487,,3 1/2 for rent in laval,", h7n5a4, laval, QC",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,1,False,Non
1232,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-beaubien-rosemont-la-petite-patrie-3-1-2-renove-renovate/1555627986,770.00,"Métro Beaubien, Rosemont-La-Petite-Patrie, 3 1/2 rénové/renovate","1825 Rue Beaubien E, Montréal, QC H2G 1L7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,700,False,Non
1233,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-bachelor-avec-chambre-fermee-svp-lire-details-annonce/1555627765,660.00,2-1/2 - Bachelor avec chambre fermée - SVP lire détails annonce,"8565A Ontario Est, H1L3G1, Montréal, QC",Sous-sol,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , ",False,500,False,Non
1234,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-lumineux-et-spacieux/1555627313,2000.00,Magnifique condo lumineux et spacieux!,"8201 10e avenue, H1Z 3B4, Montréal, QC",Condo,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 265,True,Limité
1235,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-mile-end-avec-5-electros-inclus/1555627296,1400.00,3 1/2 mile end avec 5 électros inclus,"225 Rue Bernard O, Montréal, QC H2V 4K9, Canada",Condo,3 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,675,False,Limité
1236,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-near-mcgill-university-a-4-1-2/1555627135,1200.00,Downtown near McGill University a 4 1/2,"3431 Jeanne Mance, H2X2J7, Montreal, QC",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",True,750,False,Non
1237,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-for-rent-hochelaga-maisonneuve-montreal/1554405849,1300.00,4 1/2 à louer / for rent - Hochelaga  Maisonneuve- Montréal,"6911 Av Pierre-de-coubertin, Montreal H1N 1T5 QC",Condo,4 1/2,1,False,1,,False,850,True,Limité
1238,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-chauffe-situe-dans-le-vieux-greenfield-park/1554439219,1050.00,4 1/2 chauffé situé dans le vieux Greenfield Park,"19 Rue Princess, Greenfield Park, QC J4V 2L4, Canada",Appartement,4 1/2,1,False,2,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,600,False,Non
1239,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/date-flexible:-rosemont-studio-tout-renove-electros-animal/1555625625,900.00,Date flexible: Rosemont Studio + tout rénové + électros + animal,"3169 Rue Sherbrooke E, Montréal, QC H1W 1B8, Canada",Appartement,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,400,False,Oui
1240,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-4-basement-yard-parking-quiet-tranquille-now/1555625301,1450.00,Renovated 4½+basement+yard+parking+quiet /tranquille @NOW,"696 Avenue Alepin, LaSalle, QC H8P 2E2, Canada",Appartement,4 1/2,2,,1,"Buanderie (dans l'appartement), , , ",False,1 800,False,Limité
1241,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/for-rent-4-1-2-in-lasalle-a-louer-4-1-2-a-lasalle/1555625143,1250.00,For rent 4 1/2 in LaSalle / À louer  4 1/2 à LaSalle,"Avenue Alepin, LaSalle, QC H8P 2C9, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 159,False,Non
1242,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/cession-de-bail-41-2-semi-meuble-rue-st-denis-a-partir-de-mai/1555625057,1720.00,Cession de bail 41/2 semi meublé rue St-Denis à partir de Mai,"5435 R. Saint-Denis, Montréal, QC H2J 4B7, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,770,False,Non
1243,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-for-rent-in-ndg-1-bed-1-bathroom-office-garage/1555624286,1104.00,"3 1/2 for rent in NDG  (1 bed, 1 bathroom, office, garage)","4640 ave Madison, h4b 2v4, Montreal, QC",Appartement,3 1/2 et coin détente,1,False,1,", Buanderie (dans l'immeuble), , ",False,750,False,Limité
1244,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-radisson-4-1-2-chauffage-inclus/1555623488,925.00,Metro Radisson 4 1/2 chauffage inclus,"6955 Rue Sherbrooke E, Montréal, QC H1N 1E3, Canada",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,550,False,Non
1245,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-saint-leonard-2eme-etage/1555623423,,,,,,,,0,,False,,False,
